Date,us_Trade Weighted Dollar Index,kr_fx,jp_fx,us_ret,kr_ret,jp_ret,kr_us_spread,jp_us_spread,kr_jp_spread,corr_us_kr,corr_us_jp,corr_kr_jp,us_ret_lag1,kr_ret_lag1,jp_ret_lag1,US_Interest_Rate,KR_Interest_Rate,JP_Interest_Rate,US_GDP,KR_GDP,JP_GDP,US_CPI,KR_CPI,JP_CPI,US_Employment,KR_Employment,JP_Employment,US_Unemployment,KR_Unemployment,JP_Unemployment,US_Trade_Balance,KR_Trade_Balance,JP_Trade_Balance
19.Sep,119.0739163212618,1200.595984265957,108.98627483789946,0.00500051,0.011585612911669646,-0.007501252,0.006585103,-0.012501763,0.019086865381101888,0.43622308575349006,0.44108790598058545,-0.042276348,0.005729956,0.013669801889964556,-0.008895631,2.6532549094439357,1.7838830441320621,-0.059231848,5445294.382047421,511745322.3004874,143507654.90644175,0.144957289,0.015209401085713864,0.003418125,151570.289,27137516.040861998,67791958.08162263,3.5915287412627426,3.918905745644826,2.335223184122142,-50481.20388,8577108846871.929,-8.1922E+11
19.Oct,119.47272957918466,1210.7616457206552,108.26426524113795,0.003361542,0.008847165,-0.006379707,0.005485623,-0.009741249,0.015226872,0.5116374197223937,0.3864124233183418,-0.117701328,0.00500051,0.011585612911669646,-0.007501252,2.5578801647053635,1.726397133554005,-0.055434733,5465968.090052849,512481830.2190184,143248629.7130894,0.1565172198132654,0.050388757,0.046776817173331875,151716.04171045296,27215300.43159465,67826910.46841043,3.5866669045572586,3.856657494287493,2.3342146134906288,-49011.61039,8042652278141.434,-7.59893E+11
19.Nov,119.7255546239397,1216.943391658264,107.69732864581843,0.002070392,0.005399857,-0.004970558,0.003329465,-0.00704095,0.010370414877072374,0.5936119507737959,0.320507446,-0.196833361,0.003361542,0.008847165,-0.006379707,2.413806489499488,1.6542679000271334,-0.053844287,5485094.513556148,513252164.4391257,142952426.6476796,0.13239764094889292,-0.016985485,0.067396335,151866.5779323636,27290620.270306196,67858160.30246715,3.582691244385605,3.7909333432372687,2.332280461517548,-47130.30794,7664649297939.744,-6.99152E+11
19.Dec,119.77367152550104,1222.112861252364,107.26694830465632,0.00028014,0.004484846,-0.003739823,0.004204705,-0.004019963,0.008224669,0.6677611613626457,0.2507837931353676,-0.2749852,0.002070392,0.005399857,-0.004970558,2.258225987129215,1.5781235528521351,-0.051437558,5502254.588302433,514029832.30404854,142631649.58938038,0.10024809074249089,0.009963262,0.073932011,152012.61319411232,27361462.42,67885140.34404418,3.5796324128995494,3.7240526069949493,2.329571310896249,-45817.69649,7438794636820.031,-6.38959E+11
20.Jan,119.61891459114122,1223.8743980494828,106.95313965247072,-0.001491325,0.001526311,-0.002696875,0.003017636,-0.00120555,0.004223186,0.7491335731285594,0.10824882770116478,-0.375586583,0.00028014,0.004484846,-0.003739823,2.096956755382093,1.4993499338090726,-0.048088374,5511215.822925016,513967532.4133576,142400256.9992297,0.1278460528344543,0.058358236,0.06459616,152168.1965338628,27342494.376584362,67885368.17114216,3.5774904921751123,3.6624793661670134,2.343574936010192,-44560.9753,7696764202707.689,-4.86444E+11
20.Feb,119.53544091248315,1227.5082492254055,106.83020281792957,-0.000890381,0.003059765,-0.000979557,0.003950146,-8.92E-05,0.004039322,0.8276537008078707,-0.021691083,-0.459587973,-0.001491325,0.001526311,-0.002696875,1.9393057441482202,1.4176731786560437,-0.042511458,5517078.744397591,513784390.5393351,142177884.70811722,0.14568183713218777,0.072049966,0.038256008159726296,152338.03564362234,27307616.21,67878512.17,3.563238048757866,3.604190068436861,2.3588699505324344,-42927.92696,8120809485925.352,-3.28201E+11
20.Mar,119.93700637431638,1233.1861678069738,106.46537206530466,0.003167521,0.00467795,-0.003240971,0.001510429,-0.006408492,0.007918921,0.881870976,-0.184594198,-0.545942827,-0.000890381,0.003059765,-0.000979557,1.6657406617132882,1.305033903658637,-0.04072689,5519977.2963909805,513497985.13653475,141970301.85487244,0.10166558788618225,0.046673023,0.033402192,152307.89977309725,27259465.27167799,67865486.40461278,3.6655137082196076,3.5506049984266177,2.3748683650864804,-41685.86565,8681601556243.486,-1.69549E+11
20.Apr,120.62507709873681,1238.5716094961758,106.2446775159831,0.005496886,0.004361343,-0.001941549,-0.001135543,-0.007438435,0.006302892,0.9204958451910802,-0.330082403,-0.626007018,0.003167521,0.00467795,-0.003240971,1.3110598676704506,1.1627075390512116,-0.037878971,5461850.1882933015,512379045.71991843,140516963.73130596,-0.006170004,-0.012845416,0.015031691047818109,149577.16049643172,27213844.570046652,67723364.42,5.131596390488588,3.576519285,2.4300198872325276,-41825.4745,7954961632842.503,-3.25417E+11
20.May,121.23774243775308,1243.4654587315724,106.0136415071142,0.00487384,0.003889641,-0.002076929,-0.000984199,-0.006950769,0.00596657,0.9551418253931349,-0.462435692,-0.686105965,0.005496886,0.004361343,-0.001941549,0.9540153570017833,1.0167325847329927,-0.036689476,5395367.469356592,511119923.8733661,138959348.50815696,-0.035906937,-0.029835648,0.00804729,146884.98033253982,27161845.701477047,67564653.50736226,6.533122912816013,3.616545565234847,2.488754660546994,-42526.90823,7163493912796.344,-5.21117E+11
20.Jun,121.44861396973515,1245.0002592814822,105.87827338391875,0.001554152,0.001078575,-0.001224807,-0.000475577,-0.002778959,0.002303382,0.9830237421108184,-0.594088305,-0.751562068,0.00487384,0.003889641,-0.002076929,0.6094548366899294,0.8472531483046057,-0.036058245,5323359.182232856,509772411.4952681,137354612.3520781,0.009343032,-0.002906788,-0.02448009,144648.69877506094,27105666.448720094,67395773.87782499,7.708503095526215,3.668071850071023,2.5489523167136046,-42873.82135,6.33743E+12,-7.46795E+11
20.Jul,121.45754192942695,1243.8875719979565,105.69525176352529,-0.000127328,-0.001152516,-0.001706958,-0.001025188,-0.00157963,0.000554442,1.0025865808516001,-0.703427859,-0.797819673,0.001554152,0.001078575,-0.001224807,0.284766723,0.6837040610699194,-0.033248391,5305287.877354507,510318639.0101219,136599280.1910448,0.060821713,-0.01615961,-0.020020329,142632.63441007808,27075789.22777723,67240577.19490668,8.761090167,3.7110733509214513,2.639002637762146,-44638.3885,7292121716266.893,-6.08474E+11
20.Aug,121.15629883526678,1239.9700262828446,105.47533291226543,-0.002734052,-0.003516732,-0.002090677,-0.000782681,0.000643375,-0.001426055,1.0124603178996026,-0.776429987,-0.805647395,-0.000127328,-0.001152516,-0.001706958,-0.01199558,0.532998761,-0.03147207,5292648.345643357,511066025.6031866,135982094.0903835,0.095736874,0.053490638497278434,-0.012405935,140920.1674492912,27048650.152095336,67088683.06443299,9.517585826502676,3.758442501159193,2.7298788475729676,-47038.73729,8.44616E+12,-4.42248E+11
20.Sep,120.6806730854646,1233.8041343507589,105.24876818676357,-0.004192279,-0.005413601,-0.002187655,-0.001221323,0.002004624,-0.003225947,1.0166155566668673,-0.834445794,-0.792535492,-0.002734052,-0.003516732,-0.002090677,-0.277021786,0.39377402759582214,-0.032449219,5285276.595734023,511972033.76884925,135507755.02707684,0.11086741336655205,0.1297311428767161,-0.041180801,139499.54216110424,27024789.57941877,66944318.06,10.086904345170355,3.8083214613383842,2.818772070975519,-49013.84908,9.74497E+12,-2.55895E+11
20.Oct,120.04931571807872,1222.169107581359,104.99725085820899,-0.005494007,-0.010096139,-0.002454943,-0.004602132,0.003039064,-0.007641196,1.003560789542477,-0.871570616,-0.749788799,-0.004192279,-0.005413601,-0.002187655,-0.504534718,0.27495854695024374,-0.029555177,5295305.492943601,513912578.10488015,135478945.96928856,0.11262387610580255,0.067288663,-0.058842757,138378.92313690286,26989554.48,66861760.20499812,10.413683881616155,3.8806338816595054,2.9162138099085495,-51567.21422,11485701310573.887,55557419704.38678
20.Nov,119.13422361588906,1205.7433102614582,104.6741708147636,-0.0079194,-0.014280508,-0.003164971,-0.006361108,0.004754429,-0.011115536,0.9871379731348939,-0.884944282,-0.676894409,-0.005494007,-0.010096139,-0.002454943,-0.691460315,0.17247585796071585,-0.028223883,5311126.035643913,516019098.6641616,135619103.1882004,0.098732976,0.05298777,-0.101973235,137527.9283210145,26956709.34981616,66798305.53378016,10.57637494796889,3.954297043498729,3.0084259606510204,-54570.99642,13302259731001.742,383658716160.88544
20.Dec,117.8739470154417,1185.4786933657037,104.30607364621986,-0.010927712,-0.017691288,-0.003620807,-0.006763576,0.007306904,-0.01407048,0.9713743714702083,-0.876227272,-0.598003733,-0.0079194,-0.014280508,-0.003164971,-0.836249543,0.092367162,-0.026359003,5331684.443004877,518211802.20759004,135907125.33957505,0.1016121771632515,0.078681334,-0.133731468,136894.3351370846,26927000.555191647,66753947.36367059,10.606505659247285,4.026965977849069,3.093165117499714,-57253.01051,15132566717456.76,716901301486.9076
21.Jan,116.50735866457582,1164.8368773585537,103.93721607814389,-0.011839,-0.017994547,-0.003647621,-0.006155547,0.008191379,-0.014346926,0.950446119,-0.850998349,-0.508228714,-0.010927712,-0.017691288,-0.003620807,-0.938772362,0.030198321,-0.02349984,5375180.005339598,521958245.3,136469377.76562503,0.1470470926361218,0.16746610176935012,-0.073301934,136541.16121743512,26825184.52337384,66739806.78966186,10.477428129620423,4.105218039428903,3.1426364051385467,-59923.81287,16180536803742.572,912238509235.7202
21.Feb,115.19625338885925,1146.088736631362,103.81615196253121,-0.011318062,-0.016268173,-0.001289838,-0.004950111,0.010028224402852306,-0.014978335,0.9256403249953961,-0.806618378,-0.409139624,-0.011839,-0.017994547,-0.003647621,-1.001479728,-0.011959586,-0.020601598,5423175.810280659,525804540.7811066,137146344.86610126,0.21214910378262145,0.24105040946784462,-0.079716295,136480.62985322755,26719850.459036592,66744286.26936415,10.212935509067632,4.179487353667886,3.1788824718593394,-62779.12061,17062042577287.525,1079550960932.5801
21.Mar,114.09308203904857,1130.6933478779488,104.17974141560384,-0.009460534,-0.013277155,0.003245006,-0.003816621,0.012705539674757738,-0.01652216,0.8908783344545121,-0.634089137,-0.210240192,-0.011318062,-0.016268173,-0.001289838,-1.026771966,-0.034842914,-0.017985133,5473781.959419195,529625314.4632662,137906246.16054684,0.30171544070099243,0.2798847741124544,-0.060097731,136741.5127298439,26614510.187361974,66765389.41301528,9.841504085,4.247944115872934,3.2021384577522727,-65438.06396,17767285296159.36,1216621758631.7766
21.Apr,112.9860033630475,1115.336697563538,104.7040803019011,-0.009491786,-0.013250592,0.00474663,-0.003758806,0.014238416312348168,-0.017997222,0.8574334740301817,-0.43212504,-0.005039953,-0.009460534,-0.013277155,0.003245006,-1.01663182,-0.040992622,-0.01495076,5549438.78,535012977.34331185,138867065.44073144,0.40929068070649655,0.2987141590692295,-0.154638091,137248.8919369033,26655099.637233958,66769620.75991085,9.394970681346562,4.248457878381289,3.217334691323345,-67767.12105,17636369834259.23,1284373433802.1003
21.May,111.7950684537551,1102.1420113536626,105.3057343205116,-0.010255574,-0.011346644,0.005481621,-0.001091069,0.015737195,-0.016828264,0.8161890335306224,-0.21318907,0.20673963898936396,-0.009491786,-0.013250592,0.00474663,-0.976206735,-0.030897581,-0.012781302,5626741.079863356,540338070.6150535,139865213.82967564,0.5158606762902553,0.3018671807582502,-0.116085273,137981.1264651497,26715981.153001726,66782540.54931953,8.855241497,4.234467528,3.2214912607976096,-69870.02881,17261734973521.338,1316928048441.3286
21.Jun,110.7533989817793,1090.6435334241646,106.09081909064572,-0.008944734,-0.009868058,0.007182121,-0.000923324,0.016126854827608113,-0.017050179,0.7763707675187002,0.029608349868943604,0.41621159753552295,-0.010255574,-0.011346644,0.005481621,-0.906137957,-0.002585116,-0.01251535,5703205.242469306,545447098.4411695,140867013.96483517,0.6369108520269307,0.2887888848556214,-0.094905178,138955.14374661693,26793299.082602665,66802892.343307756,8.290827987,4.207843187354222,3.2155874355005194,-72342.95492,16678991699651.594,1316828670163.394
21.Jul,110.03378748754768,1084.1629972848916,106.92567434404705,-0.006106359,-0.005461655,0.007659551,0.000644704,0.013765909833033241,-0.013121206,0.7474674004105908,0.2543075140038739,0.6013396878307806,-0.008944734,-0.009868058,0.007182121,-0.810891917,0.040873655,-0.013680533,5794706.405540583,551659794.5314388,141843343.41753367,0.6963816846291304,0.29510875199758674,-0.069995938,140158.97498753894,26906204.246765427,66842753.98759793,7.6461309877614045,4.096975984893763,3.183477369668123,-74271.56977,15696221482179.277,1137213309608.3513
21.Aug,109.52152551811281,1082.2518248409992,107.73130559078683,-0.00429847,-0.001488556,0.007414324,0.002809914,0.011712794348861182,-0.00890288,0.7234862935303399,0.46092303207291263,0.7572735596601807,-0.006106359,-0.005461655,0.007659551,-0.699143724,0.09856034,-0.015138782,5883084.104138514,557562951.2,142766461.8724363,0.7077619834322363,0.33365936986542805,-0.042477743,141503.73385474258,27029970.767108954,66888646.64783115,6.959519758964847,3.9702862231325358,3.142074989328923,-76298.71605,14559996021988.812,916906925820.5623
21.Sep,109.18251998007804,1084.0704148962661,108.56931017012903,-0.002796164,0.001738592,0.007724202,0.004534756,0.010520366,-0.00598561,0.7032377558006273,0.6518011574157442,0.8903433166434226,-0.00429847,-0.001488556,0.007414324,-0.576196038,0.1916215464295612,-0.015457043,5965999.353752496,563010427.6,143613996.87567562,0.7114193928520646,0.36356914485052233,-0.013437036,142946.8648195836,27159799.51240486,66938590.442606114,6.233784060278999,3.833156850853456,3.093551597343775,-78280.79622,13319747607157.73,666587812636.9353
21.Oct,109.0864733964444,1089.9976334991181,109.75106263643315,-0.000684718,0.005268941,0.010808811477746507,0.005953659,0.011493529545620784,-0.005539871,0.6998179329379867,0.8235193056226677,0.997929469,-0.002796164,0.001738592,0.007724202,-0.44585724,0.28882798555502903,-0.016589766,6068525.617792506,569073919.5944593,144575710.2223207,0.7742124795443481,0.36138586799159156,0.016102711901983355,144500.0467,27286851.29779903,66958616.144625396,5.508608409653366,3.6994167102766804,3.0357329966368285,-78830.93448,11741981655595.023,262695346392.56296
21.Nov,109.27032526928082,1098.1285012367116,111.03171909101385,0.001741891,0.007168987,0.011675985950510951,0.005427097,0.009934095,-0.004506999,0.6918247842465659,0.9631419665170036,1.0672953311692222,-0.000684718,0.005268941,0.010808811477746507,-0.312776605,0.3971289412012992,-0.019481524,6164845.486894739,574594880.7816544,145451617.67763165,0.7882888831810728,0.3965323427788061,0.045205404,146102.7890724449,27410929.265719812,66975780.79210399,4.773692071800696,3.566069082449282,2.9746232661014718,-80686.08088,10124016999520.738,-1.64164E+11
21.Dec,109.71355819675517,1108.0820271634443,112.22172172540608,0.003980008,0.008734355,0.010863466563045186,0.004754348,0.006883459,-0.002129111,0.6596301209890135,1.0550166551070725,1.0981995757511496,0.001741891,0.007168987,0.011675985950510951,-0.181220735,0.5346459330469034,-0.02097966,6252690.004479907,579461935.4266803,146224022.60708255,0.7681279799586929,0.3872392,0.073041664,147713.10349645425,27528608.458876923,66989855.55,4.066056605579272,3.437075144931145,2.9123848106366066,-82293.57022,8518412449068.258,-5.98889E+11
22.Jan,110.19593208557944,1120.6570396826003,113.4954309415969,0.004306723,0.010957332897653913,0.011567084710639056,0.00665061,0.007260362,-0.000609752,0.6179172298880303,1.105320515196725,1.1002808120297825,0.003980008,0.008734355,0.010863466563045186,-0.054983829,0.6956118477165402,-0.021698593,6344465.654172162,584309215.5444032,146891666.61537588,0.8056043276597901,0.452093195,0.098903048,149253.67337316906,27605556.578952014,67017192.97,3.437202987812612,3.276869346816887,2.8466686563991295,-84215.57352,6113648640188.9795,-1.19821E+12
22.Feb,110.7698616229539,1134.7380397593627,114.72881741792072,0.005084727,0.012225891558455921,0.011172546826559394,0.007141165,0.00608782,0.001053345,0.5767415900653213,1.1262806801886973,1.0755059644048945,0.004306723,0.010957332897653913,0.011567084710639056,0.0626789,0.859282815,-0.022034675,6426107.373270025,588443470.1840216,147436101.47437862,0.8497569107609838,0.4897169950741082,0.12221120283258043,150775.72606101728,27667724.289651036,67042980.65346683,2.8751186421882395,3.1233790481095483,2.7831240578934264,-86068.05928,3722131712991.9595,-1.79648E+12
22.Mar,111.5815243579023,1152.268698635668,116.28224163907456,0.007124598,0.015077304924059608,0.013843515049138135,0.007952706,0.006718917,0.00123379,0.5378303200721006,1.117286732478481,1.0313510084873416,0.005084727,0.012225891558455921,0.011172546826559394,0.18469498960801364,1.0206282020171449,-0.020916108,6496179.303260001,591811974.2541575,147853315.05324975,0.9462245282292288,0.5383769051693926,0.14252220581621314,152209.78169825018,27714724.600590624,67066599.95,2.373989171860657,2.980537407829657,2.723440197501491,-89606.49468,1414282487124.8823,-2.37587E+12
22.Apr,112.56686108861878,1171.5794306652729,118.75012068594077,0.00859986,0.016514113,0.021207567201832356,0.007914253,0.012607707252060311,-0.004693455,0.4881357503367974,1.085865723613087,0.9582216595695231,0.007124598,0.015077304924059608,0.013843515049138135,0.3118686205124944,1.1796902038331154,-0.020041915,6573591.971,595166737.6896552,148264058.82263622,0.9437276481037724,0.5909595171000669,0.1595264423269962,153514.16832081228,27873760.042418536,67117893.32049987,1.9627529734100138,2.8385648093428655,2.6560215172237043,-90937.23171,-1.53294E+12,-3.14882E+12
22.May,113.91967631360507,1195.6621065719592,121.54041534654215,0.011691669254299758,0.020290801396486466,0.023596530229890063,0.008599132,0.011904860975590285,-0.003305729,0.47285258381501716,1.0264111646901055,0.8697194698450993,0.00859986,0.016514113,0.021207567201832356,0.4840688297111523,1.3532052993524957,-0.019793884,6640015.303122446,597811191.6509135,148563929.95040497,1.0006506265477484,0.6332910823246717,0.17304446191689105,154663.55123149382,28031090.038791098,67169220.55331442,1.6317578056021338,2.711633526424467,2.5936640594569846,-91799.38808,-4.36417E+12,-3.89744E+12
22.Jun,115.35385672668457,1220.534151690818,124.91107760968711,0.012356208803652485,0.020842814093674833,0.027826124923115807,0.008486605,0.015469916119463302,-0.006983311,0.46663405940089364,0.939903996,0.7586370345929799,0.011691669254299758,0.020290801396486466,0.023596530229890063,0.7048269530986098,1.545122726339363,-0.022116839,6694555.532801111,599737033.4665186,148755019.5668847,1.0901897883508944,0.6755357585570759,0.1830193456902897,155674.77931416238,28182165.234362673,67219038.44624808,1.392909420406978,2.6020473660051744,2.5377324256832274,-91977.69717,-7.00608E+12,-4.60172E+12
22.Jul,117.14023039665557,1248.5299677470664,128.59089094222696,0.015232646625427856,0.023150685610022887,0.029860662137404997,0.007918039,0.014628015511977134,-0.006709977,0.47244783723189543,0.8495295421819605,0.6532201597015058,0.012356208803652485,0.020842814093674833,0.027826124923115807,0.9797644555543632,1.7532247288373626,-0.021303994,6752202.653527877,600855922.0965677,148796206.13470992,0.9991753403231991,0.6897048944095275,0.1895061607156398,156575.7112091392,28333162.95334621,67270337.59650093,1.2311585911191287,2.5026884006476555,2.4805909825163495,-90291.82444,-1.18944E+13,-5.43735E+12
22.Aug,118.86007578772981,1276.927503165278,131.95486008424604,0.014651042763045371,0.02330111,0.027227288,0.008650068,0.012576245,-0.003926178,0.4854738840998576,0.7611862347640225,0.5533335338511158,0.015232646625427856,0.023150685610022887,0.029860662137404997,1.3327152740979105,1.9850097892204415,-0.021073313,6799041.262576131,601293776.2,148736834.36171132,0.8838650768885773,0.62175597,0.1926591094169857,157311.55857834418,28471804.011831008,67318096.9,1.1666480870264906,2.422184679806459,2.430744954190669,-87930.85425,-1.67378E+13,-6.21813E+12
22.Sep,120.93750136606474,1313.2401599467103,136.12725923953582,0.017476126811798495,0.028916289449815433,0.032638823368087024,0.011440162638016864,0.015162696556288536,-0.003722534,0.5141974507229738,0.6892561467728251,0.4887036333911806,0.014651042763045371,0.02330111,0.027227288,1.7101895525641655,2.237056049888599,-0.024803501,6834747.052842274,601105563.6084259,148588741.23516127,0.7850728874907604,0.5738862586405431,0.19271698996568742,157882.56445327832,28595164.844112396,67361237.57331778,1.1685891907323216,2.3610657906551884,2.3889601800718365,-85283.68545,-2.13955E+13,-6.92613E+12
22.Oct,123.19183334558421,1352.8311462515976,140.58148570211054,0.018787797010423542,0.030938265028729706,0.034085651205668754,0.012150468,0.015297854,-0.003147386,0.5490480199691392,0.6197239367028864,0.4328575265088204,0.017476126811798495,0.028916289449815433,0.032638823368087024,2.143010717,2.528156002993283,-0.029016565,6873473.957496536,600442880.3671129,148738322.1842114,0.7038257304080024,0.5367089307978125,0.18998757276054837,158317.38280712068,28673889.647842273,67386358.85,1.253278508,2.3278978166993896,2.355684077962732,-83285.11296,-2.58244E+13,-7.54338E+12
22.Nov,125.00884812678423,1382.5450995384488,144.2379949473645,0.015216993,0.023511635051756775,0.028036163,0.008294642,0.012819170055578902,-0.004524528,0.6010759867766889,0.5767195279470418,0.40673996453849953,0.018787797010423542,0.030938265028729706,0.034085651205668754,2.651659442747098,2.8208812806977006,-0.035647826,6902902.807960474,599308944.0389179,148864337.37283015,0.5558985171212801,0.44519606781542037,0.1848314700931068,158615.19784136518,28730990.281763893,67404177.03099717,1.3999005389471826,2.314210705638189,2.3310640637256563,-79674.28434,-2.98544E+13,-8.06351E+12
22.Dec,126.29981398606071,1399.909904510461,146.52461929667214,0.010871820962578431,0.013970907363091051,0.017730885600953834,0.003099086,0.006859065,-0.003759978,0.6608684949052948,0.5558179690558593,0.4068051461990744,0.015216993,0.023511635051756775,0.028036163,3.184893512990891,3.1106575922107456,-0.042946526,6923080.5441392055,597784898.0223749,148965362.92140216,0.3762770696495916,0.3803646090968049,0.17764603358961617,158767.45543694432,28766916.143840432,67414887.88417603,1.5848633503201912,2.3184669845139623,2.3149731290005184,-76922.24005,-3.34046E+13,-8.48063E+12
23.Jan,127.02365783982773,1406.0614318499581,147.58938511414883,0.006136841,0.005062921,0.008274546,-0.00107392,0.002137705,-0.003211625,0.7271729702784339,0.5502646975990342,0.4233626808264242,0.010871820962578431,0.013970907363091051,0.017730885600953834,3.722157370820578,3.379606544806163,-0.04382696,6948819.709375887,596834651.6668148,149426343.02747488,0.3379644548355843,0.3895673579771468,0.16884975972878613,158829.2636098572,28724362.935394105,67426249.21551172,1.8087839800462933,2.3170736259667395,2.3157120938778792,-74029.63298,-3.58309E+13,-8.53986E+12
23.Feb,127.52683557302322,1409.887163500007,148.3217427994534,0.00426919,0.003170544,0.005554131,-0.001098646,0.001284942,-0.002383588,0.7932924908786443,0.5537681786674781,0.4510045329817005,0.006136841,0.005062921,0.008274546,4.2551301217426785,3.638622405797854,-0.043774542,6967643.705807624,595753042.3968065,149900932.83211607,0.2859601678579102,0.34272881123014015,0.1588676204621755,158803.1930571831,28657335.15973059,67432187.14,2.0740490273983965,2.327307394495237,2.3249057994511673,-71321.65763,-3.76233E+13,-8.46957E+12
23.Mar,127.82515346570845,1413.704607080051,148.6731604072439,0.002531707,0.003037632,0.002467762,0.000505925,-6.39E-05,0.00056987,0.8553379069752808,0.564995443,0.48497558107353717,0.00426919,0.003170544,0.005554131,4.754651693920289,3.865328009,-0.04272413,6979679.330421958,594585654.7818947,150373533.67132968,0.21780050454226613,0.28905825482092995,0.14811766650836067,158679.26376806092,28570291.106841512,67433065.85269414,2.3455660991933374,2.347698564336028,2.341432960483591,-67440.94009,-3.87913E+13,-8.28482E+12
23.Apr,127.69684696515391,1415.7574680896887,148.47761599203807,-0.00104914,0.001524611,-0.001835655,0.002573751,-0.000786515,0.003360266,0.9084203891856719,0.5903216849286371,0.5358831048946399,0.002531707,0.003037632,0.002467762,5.224481558062529,4.061613210707674,-0.040747034,6995436.677,594363412.2850173,151212922.16648203,0.18257979242191852,0.24426900640801286,0.13699917795467653,158490.55949480913,28588258.826036096,67454064.92,2.611564480832984,2.359290660262659,2.355393416598265,-65310.6661,-3.71106E+13,-7.69102E+12
23.May,127.38645370570022,1415.7986189556718,148.34914490359165,-0.002589515,-0.000165478,-0.001556837,0.002424037,0.001032679,0.001391358,0.9557479289438018,0.6226310958156052,0.5903885033592349,-0.00104914,0.001524611,-0.001835655,5.665393989048669,4.233821496358555,-0.042875238,7006230.601978552,594238987.7,152062810.3971247,0.12754775774094812,0.21626061264414714,0.1258825629177205,158257.1288640382,28607571.108530138,67473542.33,2.900616089883677,2.375945826788747,2.373295024603524,-62878.91953,-3.46487E+13,-6.98656E+12
23.Jun,126.85120316102088,1409.112996166387,148.41423980888214,-0.004485758,-0.005421125,-0.000409994,-0.000935367,0.004075764,-0.005011132,0.994084818,0.6594342126349441,0.6392745123388185,-0.002589515,-0.000165478,-0.001556837,6.046653357264734,4.368374308553591,-0.046984364,7012233.630703911,594206331.8850324,152896651.74278936,0.090989494,0.15557523987734356,0.11510113249692845,158001.15743042328,28627514.12951887,67491065.93729804,3.181744055,2.396658101858564,2.394206621070151,-60693.77003,-3.15574E+13,-6.20365E+12
23.Jul,125.99959857597884,1398.370545771039,148.2139575603771,-0.007151682,-0.008636238,-0.002506353,-0.001484556,0.004645329,-0.006129886,1.0271444030650585,0.7032356813636729,0.687907319,-0.004485758,-0.005421125,-0.000409994,6.365987187941252,4.458120610272515,-0.048653046,7031450.462635619,595367330.7226614,153691334.65160385,0.047871371,0.10878814719090005,0.10494481114330775,157726.11841725712,28646676.424523164,67511937.00136235,3.434306902577008,2.4334004063656427,2.4258708592580107,-58678.69237,-2.65218E+13,-5.29889E+12
23.Aug,125.24027749216165,1389.5223240420944,148.32351359091126,-0.006388189,-0.00725344,-0.000514796,-0.000865251,0.005873393,-0.006738644,1.053976803400868,0.7497206991937091,0.739480803,-0.007151682,-0.008636238,-0.002506353,6.643308019911881,4.514088663511371,-0.052415269,7048363.442495087,596713878.7548476,154426704.4799888,0.04531992,0.16737411935737387,0.095655778,157447.77975288988,28665138.197291333,67530862.64897937,3.689584258019494,2.473467468231044,2.459592547849345,-56420.31171,-2.10187E+13,-4.36909E+12
23.Sep,124.63566119196133,1380.8573547647818,148.70288659766467,-0.005128159,-0.007181437,0.001188631,-0.002053277,0.006316791,-0.008370068,1.0658604059008407,0.792005833,0.782361316,-0.006388189,-0.00725344,-0.000514796,6.853497528088091,4.542717251521001,-0.054848811,7062695.566093757,598187024.6211699,155086631.4411356,0.030299016411739627,0.1897942707264791,0.087425974,157179.66156237267,28682415.646863945,67547469.65,3.919646350177147,2.5153247998629737,2.494154291146065,-54522.10977,-1.52598E+13,-3.44465E+12
23.Oct,124.2470486860222,1374.2758617722566,149.24654448681284,-0.003384358,-0.005673453,0.002201534,-0.002289095,0.005585892,-0.007874987,1.0679760678368249,0.8288876970675854,0.819268215,-0.005128159,-0.007181437,0.001188631,6.996963159604038,4.529811463184038,-0.052593535,7085645.925349746,601247170.1622249,155853582.51293364,-0.013957767,0.20484157883687942,0.080396372,156937.16534403598,28676155.782073375,67572325.86584167,4.146112842613721,2.579195654335821,2.5241062313787315,-53554.56473,-8.8319E+12,-2.58697E+12
23.Nov,123.59054297009631,1362.4059422258165,149.78490516344178,-0.005574668,-0.009667385,0.002124532,-0.004092716,0.007699201,-0.011791917,1.0608147315674696,0.8535184200265236,0.8424680143089751,-0.003384358,-0.005673453,0.002201534,7.076073333180267,4.49496191,-0.048935981,7106917.285919644,604476691.0443076,156544061.75216386,-0.07573514,0.10641190877113335,0.074657838,156724.7337872119,28665787.130299665,67595526.68199517,4.316549300528224,2.644302553731309,2.5523407906467694,-53124.02725,-2.46518E+12,-1.78879E+12
23.Dec,122.75888653666011,1349.3292363672456,149.60212274750458,-0.007023519,-0.010580303,-0.002760348,-0.003556784,0.004263171,-0.007819955,1.0397997524863734,0.8671956985215615,0.829912105,-0.005574668,-0.009667385,0.002124532,7.094890289403467,4.444618454432784,-0.044236102,7126039.406854962,607761764.1068528,157145001.96490616,-0.121821721,0.071337848,0.070253423,156566.6033724539,28652031.629794337,67616541.61607344,4.464445633635431,2.7085686865753087,2.5781826702686006,-52942.9627,3655428380179.905,-1.06811E+12
